FID1,FID2,Area,DPS1,AREA1,DPS2,AREA2
18,19,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
18,25,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Hood Canal Summer-run Chum Salmon,3558.307462
18,25,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Hood Canal Summer-run Chum Salmon,3558.307462
18,26,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Hood Canal Summer-run Chum Salmon,240.253992
18,26,240,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Hood Canal Summer-run Chum Salmon,240.253992
18,27,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Pacific Coast Chum Salmon,45002.79057
18,27,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Pacific Coast Chum Salmon,45002.79057
18,27,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Pacific Coast Chum Salmon,45002.79057
18,29,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
18,29,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
18,29,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
18,29,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,1850,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,1224,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,240,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,30,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
18,39,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Lower Columbia River Steelhead,14912.37005
18,39,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Lower Columbia River Steelhead,14912.37005
18,41,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Middle Columbia River Steelhead,77378.92864
18,42,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Middle Columbia River Steelhead,2213.29103
18,45,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Olympic Peninsula Steelhead,7104.672808
18,45,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Olympic Peninsula Steelhead,7104.672808
18,45,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Olympic Peninsula Steelhead,7104.672808
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,1850,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,1224,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,240,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,47,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,5196.516463
18,48,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Steelhead,25904.97074
18,74,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Mid-Columbia River Spring-run Chinook Salmon,64532.4093
18,75,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Mid-Columbia River Spring-run Chinook Salmon,14587.11092
18,77,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,1850,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,240,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,77,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,24956.66514
18,78,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,1223.972901
18,78,1224,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Puget Sound Chinook Salmon,1223.972901
18,88,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
18,90,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Upper Columbia River Summer\Fall-run Chinook Salmon,18462.10837
18,100,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Washington Coast Chinook Salmon,16928.74201
18,100,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Washington Coast Chinook Salmon,16928.74201
18,100,0,Puget Sound\Strait of Georgia Coho Salmon,3314.55763,Washington Coast Chinook Salmon,16928.74201
19,2,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Baker River Sockeye Salmon,770.701751
19,2,771,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Baker River Sockeye Salmon,770.701751
19,4,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Lake Wenatchee Sockeye Salmon,437.463671
19,8,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Quinault Lake Sockeye Salmon,530.575124
19,15,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Coho Salmon,6700.835629
19,15,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Coho Salmon,6700.835629
19,15,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Coho Salmon,6700.835629
19,15,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Coho Salmon,6700.835629
19,18,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
19,22,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Southwest Washington Coho Salmon,10191.6548
19,22,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Southwest Washington Coho Salmon,10191.6548
19,25,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,25,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,25,4,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,25,1245,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,25,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,25,2309,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,25,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,3558.307462
19,26,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,240.253992
19,26,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Hood Canal Summer-run Chum Salmon,240.253992
19,27,36,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,27,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Pacific Coast Chum Salmon,45002.79057
19,28,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,42020.76782
19,29,1747,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,1857,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,65,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,1245,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,19717,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,771,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,2309,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,29,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
19,30,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
19,30,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
19,30,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
19,30,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
19,42,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Middle Columbia River Steelhead,2213.29103
19,45,36,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Steelhead,7104.672808
19,45,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Steelhead,7104.672808
19,45,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Steelhead,7104.672808
19,45,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Steelhead,7104.672808
19,45,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Steelhead,7104.672808
19,45,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Olympic Peninsula Steelhead,7104.672808
19,47,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,5196.516463
19,47,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,5196.516463
19,47,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,5196.516463
19,48,1,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,4,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,1857,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,1245,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,19717,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,771,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,2309,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,48,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Steelhead,25904.97074
19,55,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Southwest Washington Steelhead,13241.26124
19,55,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Southwest Washington Steelhead,13241.26124
19,56,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Upper Columbia River Steelhead,17464.74278
19,56,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Upper Columbia River Steelhead,17464.74278
19,75,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Mid-Columbia River Spring-run Chinook Salmon,14587.11092
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,65,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,19717,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,771,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,2309,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
19,77,0,Puget Sound\Strait of Georgia Coho Salmon,27753.44966,Puget Sound Chinook Salmon,24956.66514
